28,24,20,260.67,0
13,54,24,1201.44,0
83,18,41,3521.35,0
85,10,8,640.15,0
40,44,30,2564.65,0
53,29,19,681.55,0
99,57,27,1349.76,0
65,36,8,145.68,0
74,24,27,351.90,0
50,100,23,860.62,0
72,19,6,83.06,0
89,51,5,89.32,0
83,18,27,2318.94,0
1,37,4,268.87,0
28,59,11,999.36,0
90,34,6,104.04,0
38,57,11,549.90,0
44,59,46,4179.16,0
8,31,33,2026.18,0
85,12,17,430.97,0
19,1,21,1263.74,0
57,94,45,1403.57,0
73,34,46,797.63,0
72,89,47,2094.39,0
49,64,8,161.36,0
50,36,31,564.50,0
74,29,32,1147.87,0
30,18,20,1717.73,0
40,86,23,728.27,0
44,63,39,802.29,0
5,47,5,43.47,0
64,92,16,1037.83,0
25,53,42,298.91,0
82,36,36,655.55,0
81,61,48,1073.13,0
99,40,28,1641.01,0
33,96,46,1113.68,0
8,45,15,327.56,0
38,97,40,3236.18,0
80,10,40,3200.73,0
8,83,33,747.76,0
100,50,12,75.44,0
42,61,43,961.35,0
29,14,15,1432.01,0
52,75,39,2225.63,0
11,70,45,291.89,0
86,82,40,3817.94,0
99,35,9,627.02,0
100,1,36,2166.41,0
17,18,10,858.87,0
31,86,49,1551.52,0
37,78,11,928.80,0
90,80,5,137.17,0
81,86,20,633.27,0
36,79,30,1920.67,0
15,75,25,1426.69,0
46,48,19,1049.42,0
12,20,2,5.51,0
88,38,1,45.06,0
13,44,7,598.42,0
61,41,19,876.62,0
82,46,29,1844.64,0
69,53,14,99.64,0
86,1,46,2768.19,0
75,69,11,875.21,0
71,19,29,401.44,0
53,52,7,154.57,0
82,26,16,1554.53,0
18,76,28,2040.75,0
8,39,43,480.90,0
63,71,36,3583.20,0
72,3,15,174.74,0
98,96,15,363.16,0
80,66,37,3537.49,0
85,94,13,405.48,0
11,50,5,31.44,0
53,40,7,410.25,0
84,39,33,369.06,0
42,54,36,1802.16,0
55,44,12,1025.86,0
38,20,35,96.36,0
62,38,5,225.32,0
16,73,50,410.31,0
73,43,44,203.46,0
31,70,42,272.43,0
31,22,2,106.88,0
73,95,40,2647.49,0
77,18,33,2834.26,0
50,3,16,186.39,0
80,26,49,4760.74,0
31,13,15,328.65,0
52,27,16,1221.29,0
9,68,39,1346.35,0
56,46,2,127.22,0
96,77,9,778.65,0
86,34,36,624.23,0
37,97,38,3074.37,0
89,42,45,3478.89,0
70,91,40,3209.01,0
32,86,49,1551.52,0
27,49,8,215.75,0
55,66,36,3441.89,0
13,22,40,2137.55,0
92,62,33,2280.77,0
95,87,21,1554.82,0
93,66,47,4493.57,0
72,7,1,21.38,0
55,98,1,20.95,0
30,88,9,560.29,0
42,7,19,406.16,0
15,25,2,70.56,0
90,75,15,856.01,0
4,52,6,132.49,0
87,86,36,1139.89,0
82,26,38,3692.00,0
55,36,35,637.34,0
9,16,39,374.13,0
46,17,47,655.62,0
65,7,23,491.67,0
4,30,37,1794.95,0
36,67,9,412.99,0
2,61,9,201.21,0
22,68,3,103.57,0
14,58,28,1472.12,0
44,73,41,336.45,0
59,98,44,921.80,0
36,75,31,1769.09,0
83,66,44,4206.75,0
37,54,38,1902.28,0
96,72,7,515.77,0
1,42,1,77.31,0
71,66,23,2198.98,0
43,66,7,669.26,0
100,27,2,152.66,0
49,35,20,1393.39,0
61,6,32,2873.35,0
21,57,35,1749.69,0
58,7,22,470.29,0
56,38,3,135.19,0
50,43,5,23.12,0
15,65,8,39.88,0
72,35,27,1881.07,0
87,66,44,4206.75,0
34,74,47,657.36,0
19,62,37,2557.23,0
16,72,10,736.82,0
87,20,29,79.84,0
70,46,5,318.04,0
31,88,5,311.27,0
77,100,36,1347.06,0
46,59,46,4179.16,0
8,84,48,4549.12,0
84,6,34,3052.94,0
25,43,42,194.21,0
63,66,26,2485.81,0
74,26,15,1457.37,0
2,52,38,839.11,0
2,36,39,710.18,0
79,27,33,2518.90,0
85,91,4,320.90,0
17,76,12,874.61,0
95,92,18,1167.56,0
42,11,22,1135.54,0
92,24,4,52.13,0
31,68,29,1001.13,0
52,44,43,3676.00,0
50,18,48,4122.56,0
15,100,29,1085.13,0
70,82,6,572.69,0
60,19,19,263.01,0
40,83,46,1042.33,0
24,92,20,1297.29,0
40,39,12,134.20,0
91,75,50,2853.37,0
82,2,11,186.04,0
37,70,14,90.81,0
96,52,41,905.36,0
44,97,13,1051.76,0
98,100,31,1159.97,0
65,54,10,500.60,0
90,62,2,138.23,0
56,72,30,2210.45,0
38,21,17,1273.54,0
2,69,24,1909.54,0
63,34,1,17.34,0
92,22,2,106.88,0
31,59,44,3997.45,0
4,38,27,1216.74,0
27,70,40,259.45,0
93,30,49,2377.10,0
4,18,2,171.77,0
28,24,26,338.87,0
90,35,33,2299.09,0
47,43,49,226.58,0
19,15,29,1971.62,0
48,1,32,1925.69,0
5,59,12,1090.21,0
9,30,38,1843.46,0
59,43,32,147.97,0
78,96,40,968.41,0
25,2,32,541.22,0
8,93,19,1740.71,0
48,45,19,414.91,0
93,62,9,622.03,0
6,68,35,1208.26,0
44,28,9,96.70,0
84,57,32,1599.72,0
6,54,18,901.08,0
88,55,48,4703.79,0
40,6,45,4040.65,0
75,32,26,2567.98,0
48,7,27,577.17,0
29,73,10,82.06,0
21,13,18,394.38,0
85,43,19,87.86,0
6,11,16,825.85,0
83,62,45,3110.14,0
27,92,12,778.37,0
39,89,40,1782.46,0
7,86,19,601.61,0
75,62,39,2695.46,0
39,81,18,1791.06,0
98,42,39,3015.04,0
6,84,21,1990.24,0
74,98,12,251.40,0
23,96,22,532.63,0
55,16,7,67.15,0
52,72,7,515.77,0
32,24,43,560.43,0
44,3,14,163.09,0
99,52,12,264.98,0
99,63,29,596.58,0
44,71,17,1692.06,0
97,61,28,625.99,0
12,11,46,2374.32,0
96,64,11,221.87,0
80,65,48,239.28,0
95,58,45,2365.90,0
17,3,4,46.60,0
22,42,41,3169.65,0
67,2,30,507.39,0
17,67,30,1376.64,0
22,39,18,201.31,0
44,90,5,327.75,0
24,94,49,1528.34,0
96,16,35,335.75,0
91,73,29,237.98,0
23,4,32,2716.60,0
19,80,19,521.23,0
92,69,21,1670.85,0
22,42,8,618.47,0
62,11,35,1806.54,0
1,18,35,3006.03,0
4,56,22,369.92,0
52,57,12,599.89,0
44,56,42,706.21,0
15,67,45,2064.96,0
4,79,10,640.22,0
34,41,36,1660.97,0
83,20,48,132.15,0
35,22,40,2137.55,0
6,77,50,4325.84,0
94,99,17,601.23,0
14,57,22,1099.81,0
45,60,46,3922.33,0
75,52,8,176.66,0
59,6,11,987.72,0
69,27,50,3816.52,0
31,84,47,4454.35,0
44,65,6,29.91,0
20,76,21,1530.56,0
64,37,26,1747.66,0
9,50,13,81.73,0
94,32,34,3358.13,0
5,40,6,351.65,0
95,12,7,177.46,0
91,6,2,179.58,0
15,9,1,16.59,0
80,5,22,1628.03,0
74,54,45,2252.70,0
47,55,36,3527.84,0
61,84,22,2085.01,0
98,48,26,1436.05,0
72,60,37,3154.92,0
18,24,33,430.10,0
9,65,29,144.56,0
25,9,37,613.65,0
66,37,40,2688.71,0
5,65,10,49.85,0
21,3,37,431.02,0
7,19,6,83.06,0
100,35,31,2159.75,0
52,27,6,457.98,0
28,98,42,879.90,0
80,58,13,683.48,0
16,37,7,470.52,0
48,99,13,459.77,0
35,1,31,1865.52,0
12,54,9,450.54,0
51,33,13,374.17,0
92,3,41,477.62,0
81,90,46,3015.31,0
57,23,26,1021.66,0
31,25,48,1693.52,0
14,34,4,69.36,0
57,19,17,235.32,0
7,39,9,100.65,0
24,17,39,544.02,0
34,40,30,1758.23,0
22,55,21,2057.91,0
76,55,34,3331.85,0
56,22,3,160.32,0
16,56,14,235.40,0
27,80,40,1097.34,0
98,49,16,431.51,0
91,21,45,3371.14,0
73,28,43,462.02,0
44,54,4,200.24,0
17,94,23,717.38,0
62,49,27,728.17,0
88,27,22,1679.27,0
8,13,26,569.66,0
6,78,49,4137.40,0
55,19,39,539.86,0
26,70,26,168.65,0
32,76,34,2478.05,0
30,1,44,2647.83,0
20,82,38,3627.04,0
55,77,48,4152.81,0
100,12,18,456.32,0
40,51,3,53.59,0
100,21,22,1648.11,0
51,21,1,74.91,0
32,21,17,1273.54,0
49,1,19,1143.38,0
63,41,48,2214.63,0
85,10,6,480.11,0
15,60,32,2728.58,0
42,24,44,573.47,0
41,6,36,3232.52,0
92,96,28,677.89,0
97,99,22,778.06,0
95,89,32,1425.97,0
23,93,17,1557.48,0
33,41,16,738.21,0
70,78,38,3208.59,0
50,27,50,3816.52,0
75,77,8,692.13,0
5,62,40,2764.57,0
96,100,28,1047.72,0
46,90,10,655.50,0
81,33,11,316.60,0
99,82,13,1240.83,0
14,52,23,507.88,0
7,93,50,4580.81,0
96,8,17,705.52,0
16,67,44,2019.07,0
56,82,1,95.45,0
82,85,2,101.91,0
55,64,43,867.30,0
86,73,39,320.04,0
99,31,50,3069.97,0
39,59,2,181.70,0
13,97,40,3236.18,0
65,63,15,308.57,0
36,14,18,1718.41,0
58,62,17,1174.94,0
42,71,10,995.33,0
13,51,49,875.33,0
62,83,33,747.76,0
42,68,31,1070.18,0
20,93,5,458.08,0
93,38,22,991.42,0
12,4,14,1188.51,0
18,54,34,1702.04,0
87,9,13,215.61,0
57,93,3,274.85,0
100,31,37,2271.77,0
69,53,9,64.05,0
28,62,19,1313.17,0
13,100,8,299.35,0
62,84,44,4170.03,0
80,6,20,1795.85,0
88,92,23,1491.88,0
38,29,21,753.29,0
19,2,44,744.18,0
91,66,35,3346.28,0
34,50,50,314.35,0
27,46,33,2099.07,0
95,40,34,1992.66,0
59,66,30,2868.24,0
67,89,22,980.35,0
64,25,10,352.82,0
55,67,18,825.99,0
98,68,8,276.17,0
19,49,34,916.96,0
67,15,10,679.87,0
68,38,40,1802.58,0
15,37,20,1344.35,0
60,68,48,1657.05,0
13,65,30,149.55,0
79,51,44,786.01,0
2,6,15,1346.88,0
66,43,38,175.72,0
76,38,37,1667.38,0
96,75,16,913.08,0
3,74,22,307.70,0
74,72,24,1768.36,0
54,98,2,41.90,0
21,23,31,1218.13,0
30,16,42,402.90,0
49,18,28,2404.83,0
32,64,25,504.24,0
27,62,48,3317.49,0
46,32,20,1975.37,0
24,33,15,431.73,0
37,85,34,1732.40,0
67,26,36,3497.69,0
25,24,3,39.10,0
74,21,33,2472.17,0
44,33,30,863.46,0
86,96,9,217.89,0
76,99,34,1202.46,0
36,22,10,534.39,0
13,27,42,3205.88,0
31,27,4,305.32,0
18,30,30,1455.36,0
12,84,35,3317.07,0
7,72,14,1031.54,0
2,88,39,2427.92,0
12,31,10,613.99,0
31,18,5,429.43,0
32,100,6,224.51,0
47,66,11,1051.69,0
61,43,11,50.87,0
39,82,22,2099.87,0
70,82,25,2386.21,0
67,89,42,1871.58,0
75,14,46,4391.50,0
12,35,39,2717.11,0
33,42,13,1005.01,0
37,56,4,67.26,0
21,38,33,1487.12,0
7,66,29,2772.63,0
10,64,33,665.60,0
47,8,32,1328.04,0
92,16,27,259.01,0
88,90,40,2622.01,0
29,2,20,338.26,0
92,56,10,168.15,0
86,13,19,416.29,0
94,76,26,1894.98,0
67,65,37,184.44,0
1,3,28,326.18,0
89,82,17,1622.62,0
5,46,19,1208.56,0
31,67,8,367.10,0
50,96,9,217.89,0
56,85,22,1120.97,0
96,6,31,2783.56,0
87,36,10,182.10,0
73,45,21,458.59,0
16,43,6,27.74,0
4,7,3,64.13,0
95,81,19,1890.56,0
25,83,30,679.78,0
25,28,44,472.76,0
44,22,35,1870.36,0
19,73,20,164.12,0
35,66,19,1816.55,0
28,55,5,489.98,0
86,90,8,524.40,0
62,22,30,1603.16,0
92,17,3,41.85,0
81,21,31,2322.34,0
37,32,35,3456.90,0
11,95,26,1720.87,0
75,3,23,267.93,0
86,39,21,234.86,0
61,55,32,3135.86,0
98,83,36,815.74,0
43,16,24,230.23,0
96,33,35,1007.37,0
35,39,27,301.96,0
4,45,45,982.69,0
73,17,50,697.47,0
20,22,1,53.44,0
10,22,50,2671.94,0
28,25,8,282.25,0
86,82,50,4772.42,0
18,58,25,1314.39,0
35,98,42,879.90,0
90,11,40,2064.62,0
24,13,39,854.49,0
5,97,24,1941.71,0
34,50,38,238.91,0
68,2,29,490.48,0
42,16,1,9.59,0
75,18,17,1460.07,0
58,35,27,1881.07,0
50,55,34,3331.85,0
45,21,20,1498.29,0
15,22,36,1923.80,0
53,1,25,1504.45,0
42,67,39,1789.63,0
38,67,38,1743.75,0
78,37,15,1008.27,0
35,60,34,2899.12,0
90,1,12,722.14,0
92,20,5,13.77,0
95,30,33,1600.90,0
100,88,6,373.53,0
65,98,23,481.85,0
64,65,12,59.82,0
98,54,37,1852.22,0
80,32,45,4444.58,0
6,23,7,275.06,0
54,18,27,2318.94,0
80,12,41,1039.39,0
100,73,34,279.01,0
88,16,16,153.49,0
30,3,13,151.44,0
58,80,28,768.14,0
32,3,32,372.78,0
35,7,21,448.91,0
6,60,16,1364.29,0
43,32,18,1777.83,0
96,75,13,741.88,0
43,76,23,1676.33,0
13,52,10,220.82,0
70,75,44,2510.97,0
50,9,25,414.63,0
75,39,26,290.78,0
81,62,28,1935.20,0
94,42,36,2783.11,0
30,60,29,2472.78,0
1,74,16,223.78,0
54,91,42,3369.46,0
61,74,21,293.71,0
70,84,7,663.41,0
67,9,38,630.24,0
57,95,28,1853.24,0
20,89,4,178.25,0
41,3,33,384.43,0
50,55,17,1665.93,0
45,22,15,801.58,0
12,92,18,1167.56,0
86,74,32,447.56,0
74,46,16,1017.73,0
28,33,3,86.35,0
96,63,13,267.43,0
95,59,40,3634.05,0
54,33,10,287.82,0
95,35,49,3413.80,0
38,39,50,559.19,0
52,52,15,331.23,0
7,89,12,534.74,0
98,95,14,926.62,0
55,51,24,428.73,0
19,46,46,2925.98,0
40,97,47,3802.51,0
3,92,18,1167.56,0
6,55,25,2449.89,0
88,55,14,1371.94,0
19,3,36,419.38,0
14,75,39,2225.63,0
56,84,9,852.96,0
42,47,30,260.79,0
41,57,21,1049.81,0
20,5,20,1480.03,0
16,86,38,1203.22,0
43,51,40,714.55,0
48,69,23,1829.98,0
45,93,37,3389.80,0
31,24,46,599.53,0
71,2,35,591.96,0
56,73,37,303.63,0
27,58,30,1577.27,0
11,86,40,1266.55,0
29,77,33,2855.06,0
17,44,40,3419.53,0
2,52,1,22.08,0
53,71,3,298.60,0
45,28,6,64.47,0
62,90,45,2949.76,0
23,4,24,2037.45,0
65,49,6,161.82,0
43,81,27,2686.58,0
100,56,48,807.10,0
40,36,37,673.76,0
100,95,31,2051.80,0
96,83,19,430.53,0
4,92,14,908.10,0
83,47,23,199.94,0
92,13,47,1029.78,0
90,19,35,484.49,0
83,55,10,979.96,0
91,34,8,138.72,0
80,43,8,36.99,0
27,12,25,633.78,0
31,27,44,3358.54,0
11,18,26,2233.05,0
18,41,16,738.21,0
10,90,11,721.05,0
89,68,3,103.57,0
49,97,17,1375.38,0
22,66,45,4302.36,0
15,82,41,3913.39,0
35,57,48,2399.58,0
40,98,39,817.05,0
17,81,7,696.52,0
53,6,44,3950.86,0
83,84,43,4075.26,0
65,56,8,134.52,0
